id,BidPrice,AcceptedBid,ExpectedRevenue,ExpectedConversion
61218109,3,0,267.92,0.165
61218264,35,1,162.08,0.44
61218308,3,0,206.72,0.207
61218328,35,1,265.06,0.348
61218332,75,1,535.19,0.397
61218329,35,0,210.88,0.351
61218481,,0,-81.04,0.416
61218516,75,1,630.81,0.265
61218619,3,1,91.2,0.515
61218749,35,1,324.03,0.339
61218765,75,1,620.35,0.299
61218778,,0,-110.16,0.33
61218775,75,1,604.06,0.272
61218901,35,1,163.12,0.486
61219081,,0,-39.76,0.5
61219102,,0,-110.56,0.281
61219113,,0,41.28,0.292
61219176,,0,-29.84,0.383
61219257,75,1,491.27,0.55
61219499,35,1,191.04,0.401
61219549,35,1,253.52,0.256
61219832,,0,88.32,0.36
61219870,3,0,93.04,0.537
61219931,,0,-89.28,0.301
61219948,75,1,616.75,0.34
61220014,,0,64.4,0.345
61220036,,0,106.32,0.147
61220417,,0,80.72,0.518
61220507,50,1,421.17,0.269
61220514,35,1,304.17,0.224
61220565,3,0,274.53,0.116
61220615,35,1,204,0.23
61220687,3,0,138.64,0.35
61220822,,0,-104.88,0.407
61220847,,0,-89.76,0.3
61220862,75,1,713.41,0.459
61220985,35,1,300.67,0.389
61221024,,0,86.96,0.422
61221168,,0,36.48,0.334
61221183,,0,-11.6,0.305
61221176,,0,-57.36,0.458
61221195,35,1,251.76,0.348
61221236,,0,-48.16,0.336
61221311,35,1,163.76,0.488
61221458,35,1,295.74,0.407
61221463,35,1,317.83,0.29
61221501,,0,-78.96,0.471
61221645,,0,20.72,0.676
61221768,35,1,184.48,0.292
61221874,35,1,346.03,0.283
61221881,35,1,181.52,0.582
61222009,,0,40.8,0.321
61222001,75,1,764.73,0.687
61222034,35,0,184.32,0.379
61222097,,0,-55.44,0.363
61222186,35,1,162.48,0.475
61222196,3,0,98.16,0.465
61222204,75,1,547.31,0.192
61222328,,0,38.32,0.256
61222404,3,0,133.68,0.218
61222444,,0,-85.44,0.315
61222555,,0,89.84,0.454
61222568,35,1,171.76,0.368
61222616,75,1,561.98,0.246
61222682,75,1,633.62,0.233
61222706,,0,-25.12,0.435
61222753,,0,99.68,0.317
61222758,50,1,361.25,0.437
61222857,75,1,493.38,0.324
61222942,75,1,727.44,0.399
61222975,75,1,444.27,0.46
61223018,35,1,296.6,0.29
61223196,,0,-63.52,0.529
61223209,,0,89.84,0.354
61223204,75,1,578.21,0.443
61223308,,0,0.08,0.284
61223379,75,1,536.75,0.217
61223491,35,1,129.12,0.461
61223552,,0,-33.36,0.279
61223581,,0,70.16,0.357
61223654,,0,40.16,0.226
61223683,,0,-127.76,0.482
61223938,,0,-111.44,0.54
61224000,35,1,235.6,0.277
61224059,35,0,287.96,0.29
61224086,,0,-80.88,0.478
61224112,75,1,510.89,0.439
61224223,35,1,297.07,0.286
61224299,75,1,820,0.756
61224419,75,1,565.81,0.218
61224427,35,1,209.52,0.24
61224634,3,0,125.12,0.324
61224801,,0,72.56,0.216
61224903,,0,22.64,0.301
61224898,3,1,91.52,0.563
61224980,35,1,363.23,0.279
61225042,,0,-21.6,0.429
61225041,75,1,553.77,0.252
61225192,,0,96.32,0.267
61225262,35,1,134.88,0.392
61225295,35,1,260.72,0.329
61225335,,0,1.12,0.468
61225394,,0,-111.84,0.436
61225419,35,1,262.88,0.284
61225471,,0,-0.88,0.55
61225572,,0,-127.76,0.34
61225565,,0,-84,0.439
61225654,,0,63.84,0.449
61225910,,0,-106.56,0.295
61225938,,0,17.68,0.368
61225984,35,0,212.8,0.402
61225994,,0,-111.2,0.352
61226141,,0,-74.08,0.289
61226142,,0,42.72,0.463
61226168,,0,-17.44,0.384
61226185,50,1,449.03,0.222
61226254,35,0,324.48,0.296
61226346,,0,16.4,0.47
61226366,,0,-82.16,0.449
61226469,,0,-126.48,0.38
61226583,50,1,483.66,0.233
61226613,,0,8.32,0.504
61226646,,0,86.8,0.191
61226658,75,1,610.75,0.467
61226715,,0,-48.8,0.307
61226820,3,0,131.12,0.269
61226833,35,0,187.68,0.299
61226912,,0,-108.4,0.414
61226929,35,0,206.48,0.508
61226996,75,1,545.73,0.268
61227174,,0,113.36,0.242
61227189,50,1,404.18,0.315
61227207,50,0,404.39,0.278
61227227,35,0,468.36,0.193
61227400,,0,99.44,0.317
61227386,75,1,425.6,0.343
61227454,3,1,97.52,0.433
61227468,75,1,470.73,0.419
61227480,35,1,305.26,0.488
61227484,35,1,261.68,0.274
61227553,35,1,148.48,0.338
61227615,,0,-6.96,0.271
61227608,35,1,322.35,0.261
61227692,,0,-55.12,0.56
61227683,75,0,703.2,0.371
61227750,,0,102.16,0.336
61227765,35,0,288.04,0.19
61227812,,0,7.84,0.446
61227819,,0,-33.04,0.341
61227820,35,1,166.08,0.409
61227904,,0,-61.12,0.454
61227906,,0,-56.08,0.361
61227902,75,1,530.2,0.282
61228020,,0,108.4,0.215
61228038,35,0,270.13,0.294
61228113,3,0,146.64,0.179
61228138,,0,-106.24,0.427
61228173,,0,-58.32,0.527
61228256,,0,39.36,0.478
61228273,75,1,594.49,0.539
61228301,35,0,436.74,0.206
61228421,3,1,172.8,0.267
61228424,35,1,269.33,0.412
61228500,,0,-113.2,0.284
61228527,35,1,250.96,0.206
61228522,35,1,234.56,0.428
61228549,3,1,140.48,0.249
61228622,50,1,465.27,0.228
61228682,50,1,421.58,0.301
61228729,,0,-68.96,0.642
61228790,3,1,157.6,0.256
61228843,,0,-5.52,0.23
61229007,75,1,583.35,0.334
61229079,,0,-125.68,0.419
61229234,35,1,329.2,0.408
61229266,35,0,182.24,0.283
61229283,3,0,152.96,0.316
61229302,,0,49.52,0.512
61229298,,0,46.24,0.401
61229355,,0,-123.2,0.464
61229363,,0,2.24,0.351
61229397,35,1,303.94,0.184
61229401,50,1,426.83,0.243
61229429,,0,-30.32,0.329
61229451,,0,-88.08,0.439
61229452,,0,-13.04,0.511
61229488,3,0,249.84,0.152
61229550,,0,-68.88,0.38
61229613,,0,-130.48,0.426
61229594,35,0,246.56,0.412
61229640,,0,-20.88,0.342
61229665,,0,118.32,0.142
61229711,3,0,166.32,0.225
61229721,35,1,322.42,0.283
61229732,3,0,116.4,0.427
61229774,,0,64,0.629
61229768,3,0,130.48,0.28
61229956,,0,-52.16,0.237
61230164,35,1,375.15,0.172
61230252,,0,24,0.37
61230272,,0,18.8,0.201
61230301,,0,-116.48,0.522
61230341,3,0,147.92,0.24
61230381,,0,-49.36,0.51
61230417,,0,-106.96,0.4
61230462,,0,-62.4,0.196
61230550,,0,-37.12,0.444
61230627,,0,-19.68,0.285
61230808,,0,35.68,0.304
61230993,,0,33.84,0.346
61231002,,0,-35.36,0.443
61231031,3,1,177.52,0.235
61231216,,0,-72.32,0.327
61231223,,0,78.4,0.473
61231282,35,1,229.12,0.329
61231327,,0,67.76,0.362
61231354,,0,-81.92,0.289
61231407,,0,50.72,0.267
61231439,,0,-130.96,0.458
61231482,75,0,777.68,0.446
61231539,35,1,229.76,0.286
61231596,35,1,116.24,0.52
61231646,,0,-31.12,0.55
61231691,35,0,257.2,0.379
61231782,,0,-108.32,0.601
61231815,3,0,192.88,0.215
61232050,75,1,506.24,0.459
61232074,,0,7.04,0.302
61232075,3,1,158.56,0.203
61232127,,0,-74.88,0.607
61232180,35,1,266.75,0.349
61232312,,0,47.92,0.559
61232559,35,1,185.6,0.304
61232632,75,1,516.29,0.561
61232752,35,1,395.2,0.212
61232799,,0,-32.24,0.235
61232791,3,0,194.32,0.222
61232863,3,0,108.48,0.409
61232931,35,0,266.8,0.187
61233073,35,1,207.28,0.299
61233088,35,1,289.77,0.244
61233102,3,0,152.08,0.262
61233218,35,1,261.76,0.687
61233230,75,1,610.2,0.151
61233343,,0,-99.52,0.233
61233392,,0,103.84,0.288
61233396,75,1,576.19,0.402
61233412,,0,-0.96,0.269
61233414,,0,-17.44,0.281
61233616,,0,78.64,0.213
61233695,35,1,314.69,0.314
61233946,,0,-96.08,0.393
61234032,,0,85.36,0.267
61234063,,0,-19.6,0.293
61234061,50,1,361.47,0.383
61234227,3,1,190,0.247
61234288,,0,34.8,0.321
61234431,,0,-51.2,0.378
61234449,35,1,302.61,0.528
61234531,75,1,697.65,0.374
61234623,75,1,429.4,0.382
61234622,50,1,467.26,0.238
61234672,35,1,434.86,0.114
61234679,35,1,288.19,0.339
61234725,75,1,520.63,0.283
61234739,,0,-26.64,0.387
61234750,75,1,588.54,0.43
61235020,35,1,261.36,0.473
61235053,35,1,299.5,0.244
61235077,75,1,583.56,0.331
61235151,35,0,323.8,0.472
61235153,75,1,607.66,0.428
61235185,75,1,628.82,0.282
61235188,35,0,396.54,0.254
61235205,75,1,496.22,0.369
61235309,,0,136.56,0.133
61235340,,0,81.6,0.329
61235355,,0,10,0.348
61235418,,0,13.52,0.567
61235428,,0,-96.32,0.472
61235532,50,1,452.65,0.25
61235637,35,1,310.68,0.383
61235642,75,1,510.83,0.541
61235658,3,0,140.24,0.23
61235718,35,1,108,0.569
61235763,,0,11.52,0.505
61236020,35,1,236.08,0.32
61236139,,0,-60.4,0.399
61236142,,0,-106.64,0.423
61236258,,0,-9.44,0.366
61236242,75,1,784.49,0.133
61236321,,0,86.64,0.256
61236328,35,0,198.08,0.287
61236815,35,1,268.6,0.519
61236831,,0,-114.72,0.366
61237060,,0,-55.2,0.572
61237083,3,0,144.08,0.211
61237095,35,1,209.36,0.3
61237111,35,1,267.16,0.351
61237274,,0,-123.92,0.538
61237421,,0,0,0.235
61237477,,0,84,0.567
61237528,,0,-63.76,0.292
61237518,35,1,212.96,0.523
61237535,75,1,490.71,0.718
61237655,,0,31.2,0.236
61237661,35,0,277.17,0.284
61237750,35,0,227.36,0.237
61237824,3,1,106.48,0.447
61237844,3,0,100,0.382
61237887,75,1,639.51,0.289
61238051,35,1,191.2,0.412
61238318,,0,71.84,0.238
61238366,75,1,561.37,0.299
61238387,,0,114.72,0.261
61238498,,0,10.88,0.465
61238536,3,0,163.36,0.204
61238551,75,1,568.05,0.247
61238727,75,1,609.36,0.492
61238807,,0,39.2,0.326
61239008,,0,89.6,0.271
61239039,,0,44.8,0.412
61239150,35,1,151.44,0.473
61239186,3,0,108.56,0.412
61239256,,0,-32.16,0.309
61239308,35,1,118.32,0.464
61239488,,0,-101.52,0.16
61239521,,0,69.28,0.662
61239652,35,0,245.52,0.25
61239674,,0,91.12,0.233
61239714,,0,54.88,0.192
61239747,35,1,168.64,0.399
61239773,75,1,473.92,0.6
61239913,75,1,597.98,0.585
61240062,3,0,159.76,0.238
61240121,3,0,117.04,0.296
61240151,,0,-85.36,0.744
61240223,35,1,222.24,0.439
61240364,,0,-38.08,0.321
61240353,75,1,382.98,0.473
61240378,,0,-128.24,0.406
61240456,,0,13.28,0.363
61240518,,0,4.8,0.373
61240546,75,0,444.27,0.402
61240563,35,1,335.32,0.274
61240613,,0,52.88,0.295
61240646,,0,15.36,0.252
61240698,,0,9.04,0.672
61240838,,0,-15.28,0.329
61241133,3,0,133.44,0.259
61241174,,0,2.24,0.438
61241558,,0,-39.28,0.363
61241650,75,1,477.09,0.436
61241684,,0,-59.6,0.54
61241973,,0,-92.24,0.615
61241963,35,1,220.48,0.607
61242126,35,0,272.37,0.303
61242139,50,1,420.08,0.316
61242166,35,0,300.98,0.16
61242214,,0,102.24,0.306
61242349,,0,39.12,0.415
61242508,50,1,394.56,0.357
61242681,35,1,134.24,0.585
61242855,,0,-6.56,0.363
61242850,35,1,205.2,0.359
61242870,,0,-76.8,0.21
61242925,,0,-84.56,0.604
61242911,35,1,260.72,0.175
61243062,35,1,419.12,0.232
61243086,,0,-6.4,0.351
61243119,50,1,333.73,0.493
61243463,,0,-129.36,0.54
61243690,,0,15.68,0.351
61243752,,0,-14.56,0.457
61243787,,0,122.72,0.205
61243792,75,1,444.94,0.574
61244143,75,1,717.17,0.504
61244199,,0,10.72,0.217
61244267,,0,0.88,0.172
61244675,3,1,165.52,0.211
61244761,35,1,138.88,0.567
61244809,35,0,179.44,0.274
61245014,35,0,246.88,0.209
61245055,75,1,483.72,0.396
61245087,35,1,266.83,0.216
61245147,35,1,163.2,0.353
61245210,75,1,540.14,0.527
61245392,35,1,250.56,0.428
61245406,35,1,145.68,0.377
61245505,,0,63.92,0.272
61245568,,0,-17.44,0.278
61245575,35,1,212.88,0.467
61245723,75,1,501.49,0.386
61245798,35,1,377.31,0.204
61245826,35,1,242.88,0.253
61245871,35,0,292.92,0.232
61245902,35,1,207.68,0.267
61245910,,0,-124.64,0.773
61245952,,0,-32.72,0.257
61245956,75,1,471.94,0.324
61245996,,0,117.44,0.172
61246059,75,1,751.64,0.249
61246066,75,1,386.05,0.662
61246223,,0,86.64,0.372
61246326,75,1,648.65,0.442
61246423,75,1,586.66,0.36
61246571,,0,-117.36,0.449
61246605,35,1,163.2,0.449
61246653,35,1,242.56,0.247
61247308,35,0,343.42,0.179
61247392,35,1,246,0.233
61247412,50,1,362.21,0.428
61247416,35,1,241.04,0.337
61247548,75,1,610.4,0.251
61247650,75,1,594.03,0.346
61247785,,0,71.84,0.355
61248334,,0,-43.36,0.351
61248408,35,0,302.46,0.251
61248490,,0,28.56,0.296
61248747,3,0,135.44,0.233
61248806,35,1,259.68,0.322
61249002,3,0,256.4,0.145
61249008,35,1,209.52,0.374
61249170,75,1,660.46,0.267
61249190,,0,37.2,0.57
61249303,75,1,532.59,0.503
61249499,,0,-5.12,0.292
61249504,75,1,324.71,0.656
61249512,3,0,194.88,0.162
61249650,75,1,656.32,0.154
61249663,35,1,132.88,0.6
61249700,,0,-40.32,0.581
61249774,3,0,116.96,0.298
61250306,35,1,313.99,0.295
61250342,3,1,199.36,0.205
61250445,,0,120.72,0.206
61250537,,0,-38.32,0.204
61250957,35,1,303.24,0.195
61251013,,0,-116.48,0.21
61251227,75,1,514.01,0.295
61251486,,0,-68.72,0.413
61251624,,0,66.96,0.391
61251667,,0,32.4,0.241
61251698,35,1,390.04,0.274
61251731,50,0,370.44,0.385
61251773,35,1,345.73,0.228
61251931,,0,-98.32,0.449
61251926,75,1,647.97,0.287
61252074,35,1,282.97,0.201
61252240,3,1,184.88,0.182
61252251,35,0,248.4,0.223
61252302,35,1,196.8,0.36
61252351,35,1,285.9,0.57
61252409,,0,-10,0.378
61252431,,0,73.68,0.292
61252478,3,0,139.36,0.33
61252555,,0,21.84,0.142
61252558,50,1,562.97,0.094
61252669,,0,122.56,0.2
61252872,75,1,416.65,0.498
61253075,75,1,588.75,0.196
61253308,75,1,719.49,0.73
61253346,75,1,476.71,0.358
61253547,75,1,487.54,0.289
61253564,35,1,146.4,0.551
61253614,,0,40.72,0.231
61253800,35,1,217.04,0.441
61254265,35,0,228.16,0.207
61254329,75,1,726.28,0.297
61254486,,0,-64.96,0.646
61254878,50,0,437.14,0.258
61254972,3,0,113.36,0.31
61255043,3,0,152.56,0.32
61255100,,0,-122.32,0.392
61255169,,0,62.4,0.385
61255247,3,0,197.28,0.21
61255362,75,1,559.77,0.269
61255398,75,1,442.61,0.318
61255451,75,1,475.13,0.416
61255482,75,1,455.66,0.539
61255524,35,1,234.56,0.525
61255544,,0,-52.32,0.382
61255657,,0,-2.8,0.223
61255687,35,0,202.4,0.314
61255824,,0,-114.4,0.54
61255875,,0,-2.08,0.419
61255949,35,0,300.28,0.402
61255976,75,1,741.16,0.259
61256015,75,1,582.14,0.576
61256133,,0,90.08,0.211
61256147,75,1,647.93,0.26
61256236,,0,-93.52,0.204
61257000,,0,-37.36,0.266
61257039,,0,-95.6,0.318
61257357,,0,-25.2,0.32
61257404,75,1,491.02,0.433
61257682,,0,-1.44,0.181
61257701,35,1,361.99,0.223
61257889,,0,20.72,0.226
61258344,,0,-67.04,0.259
61258421,35,1,172.96,0.567
61258539,3,1,177.68,0.254
61258560,50,0,410.09,0.295
61258640,75,1,439.75,0.318
61258796,75,1,731.1,0.198
61259382,,0,-107.68,0.68
61259568,,0,-80.96,0.254
61259737,35,1,298.95,0.15
61259881,3,0,136.56,0.271
61259902,35,1,275.89,0.366
61259959,35,1,180.64,0.275
61260334,,0,-33.84,0.509
61260336,75,1,450.75,0.332
61260454,,0,-131.36,0.245
61260682,75,1,797.63,0.254
61260830,35,1,305.1,0.237
61260920,35,0,253.2,0.237
61261126,50,0,308.05,0.629
61261273,35,1,191.84,0.336
61261391,,0,-128,0.377
61261501,35,0,207.2,0.292
61261692,,0,79.6,0.258
61261686,75,1,469.89,0.348
61261804,75,1,633.25,0.253
61261859,35,0,346.18,0.305
61261976,35,1,270.69,0.28
61262052,75,1,421.17,0.575
61262087,75,1,525.82,0.267
61262218,,0,95.12,0.272
61262234,,0,46.08,0.276
61262279,3,0,182.4,0.206
61262408,35,1,178.24,0.331
61262726,,0,42.4,0.22
61262849,75,1,473.92,0.286
61262951,75,1,657.24,0.158
61263383,3,0,165.12,0.285
61263495,35,1,268.84,0.428
61263589,,0,6.88,0.625
61263645,,0,-42.08,0.283
61263647,3,0,146.4,0.299
61263866,75,1,413.2,0.469
61263887,75,1,682.37,0.305
61264400,35,0,311.45,0.497
61264760,75,1,533.63,0.235
61264772,35,1,329.73,0.364
61264821,35,0,176.24,0.281
61264840,50,1,425.67,0.256
61265005,75,1,671.72,0.239
61265266,35,1,293,0.399
61265487,3,0,123.68,0.24
61265573,75,1,533.69,0.347
61265636,75,1,729.87,0.531
61313623,3,0,121.28,0.236
61313708,50,1,426.83,0.256
61313739,50,1,467.78,0.25
61313780,,0,31.04,0.404
61313862,3,0,208.8,0.186
61314019,75,1,648.11,0.292
61314165,3,0,326.31,0.243
61314169,35,1,213.52,0.594
61314226,,0,-66.08,0.289
61314395,,0,-64.16,0.274
61314393,35,1,220.4,0.513
61314432,75,1,477.35,0.445
61314479,,0,27.52,0.189
61314501,,0,-54.24,0.169
61314514,,0,-96,0.351
61314533,35,0,179.84,0.381
61314541,3,1,128.48,0.296
61314614,,0,88.4,0.327
61314641,,0,117.68,0.272
61314655,,0,5.28,0.429
61314754,,0,-41.2,0.213
61314830,,0,22.16,0.457
61314876,75,1,369.14,0.478
61314886,3,1,113.12,0.349
61314909,,0,85.04,0.09
61314971,75,1,598.84,0.175
61314983,,0,-13.12,0.527
61314979,35,1,549.62,0.13
61315166,35,1,348.63,0.507
61315251,75,1,727.31,0.145
61315273,75,1,630.85,0.326
61315304,35,1,255.44,0.268
61315327,,0,-55.84,0.233
61315438,35,1,173.92,0.574
61315510,75,1,381.05,0.481
61315606,35,1,352.93,0.237
61315794,35,1,213.28,0.312
61315835,50,1,395.62,0.311
61316004,,0,228.72,0.25
61316069,,0,-9.2,0.373
61316064,75,1,675.82,0.366
61316125,,0,98.08,0.362
61316133,,0,-36.08,0.63
61316246,35,1,267.48,0.366
61316266,,0,-78.56,0.363
61316403,75,1,582.61,0.25
61316492,,0,-75.68,0.655
61316521,,0,52,0.32
61316559,35,1,112.16,0.488
61316575,,0,-11.84,0.309
61316570,35,0,318.37,0.228
61316713,,0,26,0.289
61316812,,0,46,0.59
61316980,,0,42.08,0.599
61317050,,0,-73.76,0.427
61317325,35,1,265.44,0.521
61317371,35,1,279.95,0.523
61317391,35,1,374.57,0.282
61317429,3,0,149.12,0.267
61317487,,0,151.76,0.344
61317568,,0,-14.8,0.344
61317649,50,1,359.64,0.421
61317725,,0,73.04,0.399
61317823,,0,81.68,0.333
61317817,35,1,245.2,0.412
61317851,3,0,439.15,0.111
61317939,,0,8.72,0.292
61318219,3,1,135.44,0.286
61318229,3,1,148.08,0.3
61318338,,0,-5.36,0.428
61318332,75,1,349.6,0.605
61318452,,0,40.56,0.339
61318442,3,0,193.52,0.189
61318562,75,1,668.95,0.185
61318694,,0,37.36,0.38
61318790,,0,-3.68,0.166
61318794,75,1,572,0.208
61318825,,0,-45.2,0.319
61319004,,0,-26.88,0.311
61319169,,0,36.72,0.305
61319314,75,1,462.88,0.58
61319549,3,0,117.68,0.394
61319563,50,1,361.18,0.454
61319649,,0,-48.24,0.295
61319705,,0,76.56,0.321
61319796,,0,122.24,0.227
61319794,75,1,481.45,0.654
61319797,35,1,196.08,0.566
61319822,75,1,470.6,0.258
61319849,35,1,248.24,0.257
61319966,75,1,437.88,0.38
61320118,,0,36.96,0.412
61320129,,0,68.32,0.361
61320219,,0,-39.6,0.228
61320357,,0,-68.88,0.32
61320639,35,0,291.74,0.369
61320650,3,0,167.36,0.234
61320919,,0,65.36,0.409
61320925,,0,-69.68,0.457
61320963,35,1,347.89,0.138
61321025,35,1,409.88,0.226
61321029,75,1,640.57,0.365
61321111,3,0,189.52,0.243
61321118,35,1,350.79,0.314
61321158,,0,-41.44,0.327
61321312,75,1,591.03,0.64
61321393,,0,81.04,0.426
61321482,50,1,492.82,0.216
61321505,,0,-88.96,0.499
61321541,,0,-29.44,0.157
61321567,,0,-62.08,0.245
61321561,3,0,243.76,0.147
61321710,,0,-4,0.393
61321778,35,1,152.08,0.329
61321819,35,1,230.4,0.281
61321828,,0,-82.88,0.354
61321912,,0,-35.52,0.231
61321901,35,1,153.04,0.385
61321940,75,1,541.17,0.332
61321978,75,1,744.03,0.424
61322037,35,1,325.55,0.285
61322052,50,0,380.26,0.328
61322145,50,0,510.35,0.342
61322265,75,1,586.35,0.451
61322421,35,1,309.36,0.497
61322591,,0,80.96,0.341
61322628,,0,-3.52,0.534
61322957,,0,-44.56,0.231
61323006,,0,53.2,0.338
61323072,,0,-15.68,0.396
61323245,35,1,353.75,0.24
61323264,,0,-92.4,0.707
61323295,,0,-42.32,0.23
61323285,3,1,170.72,0.243
61323375,,0,-90.64,0.163
61323390,35,1,303.55,0.528
61323437,,0,10.48,0.19
61323448,,0,-60.64,0.285
61323494,,0,-35.2,0.246
61323517,,0,-22.56,0.43
61323519,35,1,350.42,0.387
61323546,35,1,286.93,0.445
61323599,,0,-20.48,0.29
61323608,,0,-90.64,0.276
61323896,,0,44.32,0.459
61323967,35,1,251.12,0.488
61324035,35,0,148.4,0.527
61324178,35,0,200.56,0.413
61324177,35,1,462.1,0.108
61324233,50,1,336.52,0.555
61324405,35,0,233.12,0.347
61324547,35,1,97.28,0.614
61324663,50,1,376.59,0.395
61324726,75,1,509.99,0.328
61324774,35,1,250.08,0.215
61324819,,0,-55.2,0.453
61324843,,0,-2.96,0.221
61324850,75,1,533.8,0.228
61324891,,0,98.08,0.358
61324900,75,1,534.79,0.24
61324919,,0,-93.52,0.383
61324973,,0,187.52,0.282
61325005,,0,25.84,0.337
61325007,,0,182.48,0.51
61325191,,0,22.8,0.283
61325225,75,1,570.7,0.32
61325251,,0,-117.84,0.278
61325474,35,1,189.6,0.426
61325495,,0,72.32,0.26
61325576,75,1,591.14,0.396
61325618,,0,74.08,0.516
61325673,3,0,171.44,0.211
61325678,35,1,189.52,0.347
61325731,35,1,169.52,0.321
61325741,35,1,179.6,0.282
61325806,35,1,383.48,0.129
61325831,,0,7.52,0.12
61325823,35,1,135.12,0.436
61325841,35,1,128.4,0.419
61326083,,0,49.52,0.324
61326145,,0,-48.48,0.437
61326184,,0,-1.68,0.551
61326203,,0,32.56,0.477
61326326,,0,-130.4,0.372
61326475,,0,-72.24,0.231
61326487,3,0,330.26,0.205
61326514,,0,-22.56,0.372
61326658,,0,-122.8,0.566
61326722,,0,-99.92,0.585
61326716,3,0,288.75,0.019
61326932,35,1,234.96,0.228
61326949,,0,-0.96,0.39
61326992,75,1,569.78,0.439
61327048,35,1,243.28,0.551
61327119,75,1,369.79,0.499
61327248,75,1,558.56,0.45
61327477,,0,-41.6,0.497
61327726,,0,-70.72,0.15
61327883,75,1,350.27,0.499
61327924,,0,-90.56,0.183
61327991,3,0,222.08,0.204
61328004,75,1,543.11,0.468
61328047,35,0,340.65,0.437
61328088,,0,-131.2,0.5
61328150,,0,58.96,0.335
61328152,,0,15.52,0.41
61328164,35,1,370.3,0.19
61328206,,0,-96.72,0.287
61328303,,0,-58.88,0.318
61328319,50,1,458.47,0.246
61328342,,0,-28.16,0.519
61328338,75,1,465.53,0.281
61328573,,0,-69.2,0.516
61328615,50,0,546.52,0.157
61328651,35,1,284.48,0.64
61328672,,0,-97.84,0.4
61328666,35,1,265.68,0.188
61328792,,0,-11.84,0.278
61328957,,0,32.72,0.292
61329116,35,1,368.12,0.317
61329209,,0,90.24,0.175
61329257,,0,34.56,0.278
61329303,75,1,526.46,0.302
61329361,75,1,440.01,0.338
61329387,35,1,192.72,0.332
61329402,,0,56.8,0.308
61329435,75,1,431.49,0.422
61329516,,0,-41.04,0.503
61329572,75,1,420.21,0.387
61329592,,0,-131.68,0.457
61329610,75,0,542.83,0.225
61329689,,0,-34.24,0.473
61329716,3,0,166.08,0.235
61329867,,0,142.72,0.397
61329876,,0,187.76,0.309
61329929,,0,125.84,0.383
61330094,,0,-80.88,0.468
61330181,75,1,473.34,0.363
61330205,,0,7.2,0.248
61330323,35,1,186.4,0.309
61330617,,0,-107.36,0.477
61330648,,0,21.84,0.398
61330763,75,1,552.43,0.412
61330972,3,0,174.32,0.207
61331006,,0,-98.48,0.434
61331028,,0,-54.16,0.361
61331209,,0,-36.96,0.347
61331286,35,1,234.24,0.357
61331305,,0,-120.4,0.298
61331341,35,1,321.74,0.265
61331381,,0,91.36,0.347
61331525,75,1,392.52,0.636
61331559,,0,-40.16,0.33
61331614,,0,-44.72,0.228
61331650,3,0,103.52,0.379
61331660,,0,86.24,0.369
61332007,35,1,328.89,0.222
61332024,,0,-112.96,0.484
61332023,75,0,456.97,0.306
61332046,35,1,323.87,0.193
61332088,35,1,144.8,0.613
61332132,3,0,278.2,0.117
61332282,35,1,244.64,0.275
61332329,75,1,444.47,0.37
61332382,35,0,390.82,0.233
61332520,,0,32.16,0.38
61332527,35,1,414.58,0.165
61332540,35,1,145.92,0.454
61332607,3,0,139.04,0.355
61332647,3,0,156.08,0.208
61332650,35,0,194.56,0.371
61332662,50,1,386.19,0.315
61332780,,0,-24.32,0.314
61332851,,0,-21.68,0.426
61333062,75,1,727.44,0.302
61333087,35,1,254.4,0.301
61333142,35,0,131.12,0.504
61333233,35,1,273.65,0.589
61333468,35,1,153.2,0.359
61333604,,0,13.76,0.244
61333639,50,0,384.62,0.346
61333741,50,1,486.54,0.228
61333856,75,1,422.88,0.391
61333903,,0,-25.92,0.277
61333941,35,1,185.44,0.266
61333963,,0,36.72,0.136
61333989,,0,-122.8,0.25
61334114,,0,32.48,0.345
61334280,75,1,536.46,0.456
61334366,35,0,296.6,0.386
61334411,3,0,199.36,0.222
61334450,,0,-70.8,0.313
61334474,,0,8,0.303
61334603,35,1,295.9,0.255
61334660,35,1,145.12,0.507
61334736,,0,197.92,0.221
61334858,,0,-61.04,0.439
61335025,,0,16.16,0.238
61335077,,0,231.12,0.229
61335299,35,1,395.69,0.213
61335335,35,1,164.8,0.417
61335370,,0,43.52,0.396
61335365,35,1,346.55,0.243
61335410,35,1,123.76,0.454
61335415,35,1,227.52,0.296
61335432,75,1,421.04,0.554
61335484,50,1,389.89,0.323
61335628,35,1,292.84,0.202
61335691,,0,74.88,0.406
61335692,35,0,390.96,0.255
61335709,35,1,330.79,0.464
61335779,,0,-71.36,0.337
61335803,,0,77.6,0.273
61335820,35,1,311.99,0.359
61335826,75,1,561.7,0.246
61335858,,0,76.16,0.665
61335958,,0,-112.72,0.291
61336221,,0,-5.6,0.45
61336321,3,0,158.8,0.286
61336341,,0,-22.48,0.174
61336464,,0,-86.8,0.302
61336569,35,1,297.31,0.367
61336680,,0,-100.64,0.336
61336818,,0,175.04,0.308
61336924,,0,-120.4,0.378
61336934,,0,-44.24,0.256
